iter	Passed	Remaining
585	2983	2107
586	2988	2102
587	2993	2097
588	2998	2091
589	3003	2086
590	3008	2081
591	3013	2076
592	3018	2071
593	3023	2066
594	3028	2061
595	3033	2056
596	3038	2051
597	3043	2045
598	3048	2040
599	3053	2035
600	3058	2030
601	3063	2025
602	3069	2020
603	3074	2015
604	3079	2010
605	3085	2005
606	3090	2000
607	3095	1995
608	3100	1990
609	3105	1985
610	3110	1980
611	3115	1974
612	3119	1969
613	3124	1964
614	3129	1959
615	3134	1954
616	3139	1949
617	3144	1943
618	3149	1938
619	3154	1933
620	3159	1928
621	3164	1923
622	3169	1918
623	3174	1913
624	3179	1907
625	3185	1903
626	3190	1897
627	3195	1892
628	3200	1887
629	3205	1882
630	3210	1877
631	3215	1872
632	3220	1867
633	3225	1861
634	3230	1856
635	3235	1851
636	3240	1846
637	3245	1841
638	3250	1836
639	3255	1831
640	3260	1825
641	3265	1821
642	3270	1815
643	3275	1810
644	3280	1805
645	3285	1800
646	3290	1795
647	3295	1790
648	3300	1785
649	3305	1779
650	3310	1775
651	3316	1769
652	3320	1764
653	3325	1759
654	3330	1754
655	3335	1749
656	3340	1744
657	3345	1739
658	3350	1733
659	3355	1728
660	3361	1723
661	3366	1718
662	3371	1713
663	3376	1708
664	3381	1703
665	3387	1698
666	3392	1693
667	3397	1688
668	3402	1683
669	3407	1678
670	3412	1673
671	3417	1668
672	3422	1662
673	3427	1657
674	3432	1652
675	3437	1647
676	3442	1642
677	3447	1637
678	3453	1632
679	3458	1627
680	3464	1622
681	3468	1617
682	3474	1612
683	3479	1607
684	3484	1602
685	3489	1597
686	3494	1592
687	3499	1587
688	3504	1581
689	3509	1576
690	3514	1571
691	3519	1566
692	3525	1561
693	3530	1556
694	3535	1551
695	3540	1546
696	3545	1541
697	3550	1536
698	3555	1530
699	3560	1525
700	3565	1520
701	3570	1515
702	3575	1510
703	3580	1505
704	3585	1500
705	3590	1495
706	3595	1490
707	3600	1485
708	3605	1480
709	3610	1474
710	3615	1469
711	3620	1464
712	3625	1459
713	3630	1454
714	3635	1449
715	3640	1444
716	3645	1438
717	3650	1433
718	3655	1428
719	3660	1423
720	3665	1418
721	3670	1413
722	3675	1408
723	3681	1403
724	3686	1398
725	3691	1393
726	3696	1387
727	3701	1382
728	3705	1377
729	3710	1372
730	3715	1367
731	3720	1362
732	3725	1357
733	3730	1352
734	3735	1346
735	3740	1341
736	3745	1336
737	3750	1331
738	3755	1326
739	3760	1321
740	3765	1316
741	3770	1311
742	3775	1305
743	3780	1300
744	3786	1295
745	3791	1290
746	3796	1285
747	3800	1280
748	3805	1275
749	3810	1270
750	3815	1265
751	3820	1260
752	3825	1254
753	3830	1249
754	3836	1244
755	3841	1239
756	3846	1234
757	3851	1229
758	3855	1224
759	3860	1219
760	3865	1214
761	3870	1209
762	3875	1203
763	3881	1198
764	3885	1193
765	3890	1188
766	3895	1183
767	3900	1178
768	3905	1173
769	3910	1167
770	3914	1162
771	3919	1157
772	3924	1152
773	3929	1147
774	3934	1142
775	3939	1137
776	3944	1131
777	3948	1126
778	3953	1121
779	3958	1116
780	3963	1111
781	3968	1106
782	3973	1101
783	3978	1096
784	3983	1091
785	3988	1085
786	3993	1080
787	3998	1075
788	4003	1070
789	4008	1065
790	4012	1060
791	4017	1055
792	4022	1050
793	4027	1044
794	4032	1039
795	4037	1034
796	4042	1029
797	4047	1024
798	4052	1019
799	4057	1014
800	4062	1009
801	4067	1004
802	4072	998
803	4076	993
804	4081	988
805	4086	983
806	4091	978
807	4096	973
808	4101	968
809	4106	963
810	4111	958
811	4115	952
812	4120	947
813	4125	942
814	4130	937
815	4135	932
816	4140	927
817	4145	922
818	4150	917
819	4155	912
820	4160	907
821	4165	901
822	4170	896
823	4174	891
824	4180	886
825	4185	881
826	4189	876
827	4194	871
828	4199	866
829	4204	861
830	4209	855
831	4214	850
832	4219	845
833	4223	840
834	4228	835
835	4233	830
836	4238	825
837	4243	820
838	4248	815
839	4252	810
840	4257	804
841	4262	799
842	4267	794
843	4272	789
844	4277	784
845	4282	779
846	4287	774
847	4292	769
848	4297	764
849	4302	759
850	4307	754
851	4312	749
852	4317	743
853	4322	738
854	4327	733
855	4331	728
856	4336	723
857	4341	718
858	4346	713
859	4351	708
860	4356	703
861	4361	698
862	4366	693
863	4371	688
864	4376	683
865	4382	678
866	4387	673
867	4392	667
868	4397	662
869	4402	657
870	4407	652
871	4412	647
872	4417	642
873	4422	637
874	4427	632
875	4432	627
876	4437	622
877	4442	617
878	4447	612
879	4452	607
880	4457	602
881	4462	597
882	4467	591
883	4472	586
884	4477	581
885	4483	576
886	4488	571
887	4493	566
888	4498	561
889	4503	556
890	4508	551
891	4513	546
892	4517	541
893	4523	536
894	4527	531
895	4532	526
896	4537	521
897	4542	516
898	4547	510
899	4552	505
900	4557	500
901	4562	495
902	4568	490
903	4572	485
904	4577	480
905	4582	475
906	4587	470
907	4592	465
908	4597	460
909	4602	455
910	4607	450
911	4612	445
912	4616	439
913	4621	434
914	4626	429
915	4631	424
916	4636	419
917	4641	414
918	4646	409
919	4652	404
920	4656	399
921	4661	394
922	4666	389
923	4671	384
924	4676	379
925	4681	374
926	4686	369
927	4691	364
928	4696	358
929	4701	353
930	4707	348
931	4712	343
932	4717	338
933	4722	333
934	4727	328
935	4732	323
936	4737	318
937	4742	313
938	4747	308
939	4752	303
940	4757	298
941	4762	293
942	4768	288
943	4773	283
944	4779	278
945	4785	273
946	4790	268
947	4796	263
948	4801	258
949	4806	252
950	4811	247
951	4817	242
952	4821	237
953	4826	232
954	4832	227
955	4837	222
956	4842	217
957	4847	212
958	4852	207
959	4857	202
960	4862	197
961	4867	192
962	4872	187
963	4877	182
964	4882	177
965	4887	172
966	4892	166
967	4897	161
968	4902	156
969	4907	151
970	4912	146
971	4917	141
972	4923	136
973	4928	131
974	4933	126
975	4938	121
976	4942	116
977	4948	111
978	4953	106
979	4958	101
980	4963	96
981	4968	91
982	4974	86
983	4980	80
984	4984	75
985	4989	70
986	4994	65
987	4999	60
988	5004	55
989	5009	50
990	5014	45
991	5019	40
992	5024	35
993	5030	30
994	5035	25
995	5040	20
996	5045	15
997	5050	10
998	5055	5
999	5060	0
